"source";"target";"Weight"
109808;122412;3
109808;133640;4
109808;158004;3
109808;237357;4
109808;455870;3
109815;48328;3
109815;104972;3
109815;549594;3
110155;81833;3
110155;98600;3
110155;110299;3
110155;248314;3
110155;554214;3
110155;588196;3
110155;671372;3
110221;115378;4
110221;165165;3
110221;213589;3
110227;33229;3
110230;110494;4
110230;114323;3
110230;119454;3
110230;150090;3
110230;196092;3
110230;412699;3
110230;424021;3
110230;664987;3
110247;105526;3
110247;115778;3
110297;115751;3
110297;237193;3
110299;81833;4
110299;98600;5
110299;119454;4
110299;170178;4
110299;243151;4
110299;248314;5
110299;554214;5
110299;575667;4
110299;583611;4
110299;592825;4
110299;671372;5
110336;102905;3
110338;27635;4
110338;125478;3
110411;113795;3
110411;128034;3
110411;778150;3
110420;121143;3
110420;123021;3
110430;175724;3
110471;130006;3
110494;114323;3
110494;120962;3
110494;150090;3
110494;196092;3
110494;412699;3
110494;424021;3
110494;664987;3
110556;21081;3
110592;137058;3
110592;401908;3
110649;29249;5
110649;207834;3
110649;228538;4
110649;401908;3
110649;613588;3
110762;59018;3
111183;115060;3
111183;115506;4
111183;116247;3
111183;116379;3
111183;130948;3
111184;120962;3
111184;171707;4
111184;172909;4
111200;6625;3
111220;108121;4
111220;115378;3
111220;414950;3
111398;23848;3
111398;33201;3
111398;100830;3
111398;118126;3
111398;138666;3
111398;142259;4
111398;153665;3
111398;192077;3
111398;656605;3
111573;33229;4
111573;108384;3
111573;124415;4
111573;143957;4
111573;160997;4
111573;201688;3
111573;222638;3
111654;114811;3
111689;6298;3
111689;50813;3
111689;61928;3
111689;113647;3
111718;138056;3
111718;447794;3
111731;6298;3
111788;34259;3
111788;34515;4
111788;43981;4
111788;117459;4
111788;554387;3
111855;24356;3
111855;200576;4
111855;431936;3
111855;471890;4
111855;621660;4
111890;116986;3
111890;117465;3
111890;134639;3
111922;128361;3
111933;138666;3
111933;142259;3
112418;17389;3
112418;113089;3
112418;113820;3
112567;120;3
112755;167210;3
112796;22406;3
112796;110499;4
112796;169783;3
112796;447794;3
112814;102364;3
112994;153843;3
113152;21625;3
113170;216993;3
113310;93267;3
113310;266012;3
113310;555180;4
113310;609720;3
113310;625498;3
113310;670179;3
113321;237287;3
113334;121837;3
113334;423007;3
113345;8258;4
113345;87400;3
113345;117304;3
113345;122447;3
113345;223649;3
113345;410122;3
113467;440156;3
113647;32766;4
113647;556654;3
113693;4062;3
113777;163842;3
113784;61928;3
113821;71069;4
113821;97604;5
113821;119484;5
113821;129628;5
113821;168225;5
113821;199818;5
113821;240075;5
113843;143957;3
114026;563412;3
114051;238561;3
114059;126032;3
114059;211522;3
114082;218131;3
114160;14017;3
114160;104917;3
114160;122447;3
114160;163572;3
114175;15243;3
114175;41550;3
114175;117659;3
114176;13593;3
114176;60740;3
114323;59038;3
114323;79186;3
114323;115378;3
114323;115506;3
114323;136291;3
114323;137529;3
114323;171707;5
114324;117712;4
114324;218380;3
114363;182484;3
114363;250903;3
114472;118629;4
114472;118956;3
114472;192077;3
114472;458798;3
114472;473240;4
114472;556773;3
114531;7566;3
114531;16461;3
114531;25788;3
114556;15761;3
114563;231213;3
114811;57585;3
114819;33560;3
114819;145737;3
114819;211493;3
114945;81795;3
114945;97529;3
114998;4012;3
114998;60219;3
114998;117304;3
114998;136628;4
114998;180154;3
115000;115223;3
115032;116247;4
115032;124716;3
115090;14454;5
115090;27868;4
115090;81795;5
115090;133640;5
115090;158004;4
115090;217908;3
115090;455870;4
115090;588862;4
115248;79200;3
115248;147992;4
115324;48180;3
115324;104802;3
115324;109034;4
115324;178003;3
115330;138532;5
115330;218306;3
115330;436110;4
115330;600615;3
115378;108121;4
115378;116247;5
115378;130948;4
115378;138514;4
115378;209699;4
115383;169976;3
115466;116247;4
115476;107897;3
115506;116379;4
115506;130948;3
115506;144270;3
115642;180256;3
115700;141507;3
115914;6462;6
115914;28985;3
115914;135181;5
115914;151849;4
115914;168405;3
115914;175524;5
115914;192337;3
115943;103370;5
115943;118299;4
115943;121597;3
115943;138535;4
115943;188845;3
115943;196969;3
115943;207834;3
115943;222483;4
115943;436110;7
115943;459813;3
115943;600615;3
115943;602350;4
115943;641359;3
115956;124813;3
116006;46752;4
116146;2014;3
116146;34488;3
116146;68418;3
116146;95676;4
116146;154313;5
116146;163842;3
116242;117295;4
116242;150227;3
116242;414500;3
116247;124716;5
116247;171707;4
116247;690798;3
116319;20001;3
116319;126186;3
116319;150227;3
116379;73510;3
116379;79186;3
116379;108121;3
116379;117611;3
116379;126220;5
116379;131170;3
116379;137529;3
116379;207155;3
116379;216771;3
116379;409347;7
116390;89605;3
116394;120962;3
116394;126237;3
116394;248574;4
116521;519302;3
116798;19157;3
116798;156670;3
116798;458132;4
116908;27844;3
116908;73219;3
116908;107306;3
116908;118956;4
116935;173524;3
117035;97529;3
117053;89968;3
117065;764982;3
117121;125697;3
117219;213589;3
117244;127629;3
117244;135634;3
117244;501901;3
117288;194347;3
117288;561936;3
117290;118949;3
117295;120016;3
117304;438;3
117304;947;3
117304;108988;3
117304;126555;5
117304;126702;3
117304;143957;4
117304;213582;3
117304;431022;3
117304;440117;3
117304;474002;3
117333;21333;3
117344;30360;3
117441;194347;3
117441;205312;3
117521;17585;4
117521;40294;3
117521;48110;5
117521;50698;3
117521;100830;4
117521;431317;3
117547;120253;3
117611;73510;3
117611;117698;3
117611;126220;6
117611;409347;8
117611;409362;5
117659;16461;3
117659;108384;4
117659;117933;3
117659;130956;3
117659;134671;3
117659;701184;3
117698;126220;6
117698;409347;4
117698;409362;7
117875;48852;3
117875;142053;3
117933;105159;3
118126;163572;4
118137;12171;3
118137;105159;3
118137;120016;3
118137;143957;4
118137;178003;3
118137;194347;3
118141;67691;3
118141;109223;3
118141;119993;3
118141;124813;3
118141;134601;3
118141;153439;3
118141;215047;3
118141;224492;3
118141;265623;3
118141;266012;3
118141;451844;3
118141;458909;4
118291;114311;4
118291;125068;3
118299;103370;4
118299;138532;5
118299;162315;3
118299;436110;4
118299;491114;3
118299;503647;3
118299;600615;3
118299;602350;5
118299;641359;3
118517;14454;3
118517;24356;4
118517;33230;3
118517;59830;3
118517;143152;3
118517;196969;3
118517;407434;4
118595;154714;3
118595;416335;3
118607;118931;3
118607;218379;3
118641;48180;3
118641;125712;4
118641;179078;3
118641;192077;3
118641;192355;3
118730;633704;3
118790;211493;3
118883;139915;3
118903;141502;4
118908;6810;3
118931;125502;3
118931;125975;4
118931;137801;4
118931;169783;3
118931;172900;3
118931;174573;4
118945;14017;3
118945;61928;3
118956;153665;3
119194;217638;3
119315;213589;3
119317;125975;3
119317;137801;3
119317;172545;4
119334;71069;3
119454;98600;4
119454;170178;4
119454;197563;6
119454;444264;5
119454;533681;4
119454;554214;5
119454;583611;5
119454;592825;5
119454;671372;3
119454;802586;6
119484;97604;5
119484;129628;5
119484;168225;5
119484;199818;5
119484;240075;5
119484;258114;4
119484;258115;4
119484;258116;4
119592;141505;3
119762;125975;3
119779;59046;3
119823;119895;3
119842;117214;3
119910;43981;3
119910;83894;3
119916;43981;3
119916;152824;4
119920;29495;3
119920;32396;3
119920;43981;3
119920;127611;3
119920;146483;3
119920;179331;3
119920;188178;3
119920;247461;3
119920;646346;3
119993;109223;3
119993;124813;3
119993;126032;3
119993;153439;3
119993;215047;3
119993;224492;3
119993;250222;3
119993;266012;3
119993;458909;3
119993;541766;4
119993;555180;3
120016;79342;3
120016;108384;3
120016;173524;3
120231;544;3
120231;135539;3
120231;160829;3
120231;176836;3
120337;518804;3
120365;5311;3
120365;136096;3
120365;139036;3
120365;571659;4
120464;61396;4
120464;103370;5
120464;115943;3
120464;138532;4
120464;165165;3
120464;218306;4
120464;436110;5
120464;503647;4
120464;600615;3
120951;126803;3
120962;130948;3
120962;250222;3
121143;6298;3
121467;74472;3
121467;164427;3
121597;33229;3
121597;222483;3
121631;10297;3
121631;87270;3
121631;126165;3
121631;152330;4
121631;168438;3
121631;192388;5
122267;6593;4
122267;43981;3
122267;127370;3
122755;125068;3
122771;9742;3
122771;81833;3
122771;98600;3
122771;110299;3
122771;170178;3
122771;243151;3
122771;248314;3
122771;444264;3
122771;554214;3
122771;575667;3
122771;588196;3
122771;592825;3
122771;671372;3
122991;104917;3
122993;6994;3
122993;167210;3
123009;102364;3
123009;639275;3
123054;9;3
123054;10044;3
123054;125110;4
123564;10346;4
123564;11943;4
123564;12932;3
123564;34741;3
123564;203680;7
123564;244434;3
123655;203680;6
123663;19544;3
123663;123725;3
123663;208427;3
123663;260929;3
123663;265386;4
123718;82692;3
123718;139516;3
123718;240852;3
123718;260929;5
123718;431313;3
123718;583203;3
124069;2334;3
124069;6298;3
124160;108384;3
124160;124415;3
124160;142259;3
124160;168588;3
124160;172191;3
124160;186707;4
124160;192077;3
124160;491330;11
124321;88777;3
124321;150246;3
124415;143957;7
124415;160997;7
124415;167286;5
124415;177783;6
124415;197757;8
124415;221227;7
124415;230090;5
124512;153766;4
124581;179861;3
124665;16522;3
124719;170178;3
124813;10547;3
124813;67691;3
124813;109223;3
124813;134601;3
124813;153439;3
124813;207769;3
124813;230798;3
124813;250222;3
125050;87270;3
125068;134987;3
125068;213582;3
125110;21971;3
125110;104802;3
125110;204810;3
125110;419082;3
125266;152753;3
125329;182484;4
125478;27635;4
125478;48110;3
125478;154313;5
125665;502217;3
125697;12471;3
125697;166729;3
125697;248574;3
125712;34488;5
125712;153665;4
125712;154313;3
125712;163842;3
125712;167286;3
125712;168588;5
125712;179078;3
125712;186707;3
125712;210038;3
125712;217515;3
125712;221227;4
125712;264718;4
125715;141505;3
125715;216122;3
125719;2014;3
125732;126453;3
125732;143807;3
125732;157085;3
125732;217739;3
125814;169167;4
125856;144071;3
125969;546777;4
125969;597863;3
125975;115271;3
125975;132953;3
125975;137801;4
125975;442644;3
126016;15244;3
126052;259580;3
126165;60740;3
126165;104315;3
126165;130923;3
126165;502681;3
126186;6810;3
126186;80899;3
126186;91531;3
126186;98332;3
126186;104802;3
126186;160997;8
126186;178901;3
126186;202607;3
126220;73510;3
126220;168441;3
126220;409347;11
126220;409362;8
126220;450076;3
126319;136291;3
126399;403601;3
126410;85297;3
126410;182507;4
126410;191569;3
126410;572874;4
126453;22170;4
126453;152602;3
126453;217739;3
126555;438;3
126555;947;3
126555;11852;3
126555;33607;3
126555;134987;3
126555;143957;4
126555;213582;3
126555;431022;3
126555;440117;3
126555;474002;3
126601;215404;3
126643;13382;4
126643;27972;3
126643;90839;5
126643;126645;3
126643;141671;3
126643;438910;3
126643;589449;3
126643;651649;3
126699;26079;3
126699;158004;3
126700;11850;3
126700;15227;3
126700;206523;3
126702;133868;3
126751;239180;3
126765;124449;3
126803;6212;3
126803;61597;3
126847;507205;3
126889;165330;3
127041;258087;3
127302;15126;3
127379;447850;3
127616;127600;3
127744;139516;4
127744;165293;3
127744;169769;3
127744;193540;3
127744;226049;3
127744;255625;4
127744;264674;3
127749;165300;3
127749;224526;4
127936;29910;3
128013;30467;3
128034;110499;3
128034;169981;3
128061;153969;3
128290;61928;3
128290;132531;3
128316;73219;3
128492;60704;3
128574;17669;3
128574;174296;3
128574;186562;3
128574;193540;4
128574;813486;3
128592;145259;3
128592;237320;3
128592;253074;3
128597;229397;3
128682;128681;3
128682;145655;3
128682;145660;4
128682;150120;4
128682;163747;4
128682;250625;5
128682;260929;4
128682;559380;4
128730;34707;3
128730;142771;3
128754;164918;3
128784;20312;3
128784;234624;3
128803;17122;3
128803;165300;4
128803;165327;4
128803;219390;4
128803;226049;3
128803;407589;3
128803;452682;3
128803;572359;3
128856;192605;3
129256;5024;3
129256;5289;3
129256;5290;3
129256;6226;3
129256;10346;3
129256;11943;4
129256;16028;3
129256;40801;3
129256;139606;3
129256;443817;3
129339;16028;3
129339;21437;3
129341;26835;3
129341;145653;3
129341;145660;3
129341;431313;3
129628;71069;4
129628;97604;5
129628;168225;5
129628;199818;6
129628;214881;4
129628;240075;5
129628;258113;4
129665;164272;3
129665;165328;3
129665;243031;3
129760;221000;3
129825;11793;3
129837;164272;3
129837;244779;3
129837;245421;3
129837;264674;4
130006;412762;3
130014;129990;3
130014;237357;3
130247;14786;3
130524;5946;3
130524;17703;3
130875;101231;3
130948;124449;3
130948;136291;3
130948;171707;3
130948;172909;3
130948;179547;3
130948;185664;3
130948;216771;3
130948;238333;4
130948;266710;3
130948;656260;3
130952;1066;5
130952;175724;5
130952;218328;4
130952;744144;4
130952;821326;4
130952;821327;4
130952;821330;4
131117;5024;3
131117;82692;3
131117;223318;3
131170;115378;3
131674;468926;3
131926;491819;3
131949;88239;3
132232;5894;3
132232;12219;3
132232;26090;3
132389;6351;3
132389;44393;3
132389;92935;3
132431;90259;3
132431;101231;3
132431;136054;3
132633;5893;4
132633;6233;4
132633;10774;5
132633;11850;4
132633;12216;4
132633;14621;4
132633;15280;4
132633;26480;5
132633;83890;4
132633;97578;4
132633;100516;4
132633;136888;4
132633;138017;4
132633;142825;4
132644;64531;3
132734;6351;3
132734;43981;3
132734;85297;3
133443;149392;3
133443;163991;3
133443;203288;3
133472;164483;4
133472;167254;3
133474;7180;4
133474;31746;3
133474;44086;4
133474;63373;3
133474;133478;3
133474;141671;4
133474;195385;3
133474;215086;4
133474;254038;4
133640;19157;3
133640;23848;3
133640;25190;3
133640;27868;3
133640;59857;4
133640;81160;3
133640;81795;3
133640;93267;3
133640;162038;3
133640;177190;3
133640;217908;3
133719;98028;3
133769;592735;3
133868;221498;3
133868;223649;3
133920;201118;3
133997;5653;3
133997;6350;3
133997;11671;3
133997;20175;3
133997;28561;3
133997;72895;4
133997;85297;3
133997;105088;3
133997;114115;3
134053;165165;3
134053;218676;3
134053;224256;3
134053;733519;3
134107;29495;3
134107;99796;2
134107;145423;4
134107;161827;3
134107;229712;3
134107;526720;4
134192;11793;3
134192;26079;3
134192;137779;3
134601;67691;4
134601;109223;3
134601;153439;3
134601;207769;3
134601;215047;3
134601;230798;3
134601;250222;3
134601;266012;4
134601;458909;3
134608;137224;3
134608;409390;3
134608;555180;3
134611;15570;3
134611;17585;5
134611;21412;3
134611;27482;5
134611;79481;5
134611;86042;3
134611;89764;3
134611;431317;4
134613;124415;3
134613;211493;3
134637;6462;3
134639;116986;3
134957;14611;3
134957;15126;3
134957;17585;3
134957;40294;3
134957;89764;3
134957;224099;3
134987;108988;3
134987;213582;3
135371;3208;3
135371;499209;3
135438;1191;3
135438;25348;3
135438;29666;3
135438;44393;3
135438;66960;3
135438;99507;3
135438;168225;3
135438;169970;3
135438;177950;3
135470;83894;3
135625;63864;3
135634;213589;4
135844;157085;3
135957;92425;3
136029;34230;3
136029;413585;4
136096;5311;3
136096;18066;3
136096;139036;3
136096;162038;5
136096;209499;3
136096;218041;3
136096;407006;3
136198;558;3
136203;161980;3
136213;2066;3
136216;250222;3
136257;50698;3
136257;142259;3
136257;458798;3
136257;510218;3
136280;194282;3
136291;124449;3
136291;171707;3
136319;192867;3
136319;415395;3
136369;11671;3
136369;23032;3
136369;98439;3
136369;142926;6
136555;153203;5
136555;182484;4
136555;610552;3
137035;183139;3
137055;547722;3
137058;56768;3
137496;100516;3
137496;104804;3
137496;124415;4
137496;154334;4
137496;190484;3
137496;205678;3
137496;231665;3
137521;17705;3
137751;25191;3
138059;83894;3
138059;438373;3
138087;29495;3
138217;5090;3
138217;110499;4
138217;123978;3
138217;578258;3
138532;103370;4
138532;138535;4
138532;218306;4
138532;218676;8
138532;233930;3
138532;436110;5
138532;503647;6
138532;600615;8
138532;602350;4
138532;658193;4
138532;660573;3
138535;536;3
138535;61396;3
138535;436110;4
138535;600615;3
138666;100830;4
138666;142259;3
138666;153665;3
138666;167286;3
138666;168588;5
138666;224481;4
138687;436110;3
138845;17804;3
138865;61747;3
139104;24028;3
139104;128425;3
139123;712729;3
139150;1305;4
139150;20175;3
139150;28561;3
139150;114115;4
139150;131067;3
139150;133997;3
139150;144404;3
139150;145608;3
139150;164427;3
139150;168651;4
139150;190780;3
139287;79195;3
139287;166347;3
139516;4250;3
139516;128681;4
139516;139524;3
139516;146041;4
139516;156421;4
139516;163747;3
139516;165328;5
139516;186562;3
139516;260929;6
139516;265156;6
139516;265386;4
139516;415063;4
139517;145660;3
139517;165300;3
139517;189034;3
139517;226042;3
139517;264117;3
139517;576087;3
139524;72763;4
139524;128681;4
139524;189030;4
139524;265156;4
139606;14783;10
139606;173064;5
139606;243673;8
139606;243766;10
139606;244296;15
139606;244434;10
139606;247734;15
139606;396992;5
139606;839379;6
139639;203680;3
139787;21376;3
139787;53429;3
139787;196259;3
139807;76190;3
139845;217638;6
139845;410373;4
139845;514991;5
140054;264602;3
140704;229332;3
141197;6298;3
141412;101392;3
141412;266142;3
141573;157920;9
141595;28239;3
141671;83894;3
141671;88477;3
141671;426525;3
141671;438910;4
141755;205086;3
142051;217233;3
142259;23848;4
142259;100830;4
142259;153665;8
142259;167286;5
142259;168588;5
142259;192337;5
142259;230090;5
142259;419082;4
142259;491330;5
142261;143957;3
142590;532621;3
142926;10044;4
142926;12839;3
143104;613;3
143373;24795;3
143378;230134;3
143378;240157;3
143378;695897;3
143510;2372;3
143807;6593;4
143807;60219;3
143807;145299;3
143957;23848;5
143957;160997;5
143957;178003;9
143957;186707;6
143957;197757;6
144088;32765;3
144088;89775;3
144088;231665;3
144139;95382;3
144250;128217;3
144253;568519;3
144941;167254;3
144985;96566;3
145126;60219;3
145126;205703;3
145126;228702;3
145126;237828;3
145126;577177;3
145227;145228;6
145227;227923;4
145227;227929;3
145227;422716;4
145228;227923;5
145228;227929;3
145228;230090;3
145228;238561;4
145228;422716;6
145535;8102;3
145535;243766;4
145608;263;3
145608;1305;3
145608;3083;3
145608;5653;3
145608;6350;3
145608;11671;3
145608;12243;3
145608;20175;3
145608;21450;3
145608;28561;3
145608;85297;3
145608;105088;3
145608;114115;3
145608;131067;3
145653;222864;3
145653;225921;3
145653;431313;4
145655;146041;3
145655;150120;5
145655;165327;11
145655;169764;4
145655;169765;4
145655;183629;3
145655;225921;8
145655;225987;3
145655;227979;3
145655;228476;3
145655;246155;3
145655;260929;4
145655;431313;4
145655;505876;3
145657;217537;3
145657;225987;3
145660;139516;3
145660;240852;5
145660;246155;4
145660;583203;4
145691;188696;4
145737;33560;3
145737;211493;3
145765;1400;3
145907;97398;3
146038;15919;3
146038;95126;3
146038;150120;3
146038;174296;3
146038;660586;3
146039;15919;3
146039;31900;3
146039;86411;3
146039;150120;4
146039;183629;4
146039;183682;3
146039;469914;3
146041;21437;3
146041;81488;3
146041;150120;4
146041;156421;4
146041;169765;3
146041;222726;3
146041;245269;3
146041;260929;6
146041;649733;3
146052;165329;3
146197;5894;3
146471;232930;3
146483;32396;3
146483;179331;3
146483;188178;3
146483;247461;3
147120;6459;3
147909;19053;3
147909;192337;3
147909;398314;4
147909;501563;3
147909;502681;4
147909;532621;3
147909;582633;3
147909;683276;3
147909;733519;3
147992;118882;4
147992;564094;3
148083;253234;3
148357;11850;3
148357;12216;3
148357;533677;3
148431;148429;3
148431;193341;4
148431;236167;3
148431;260417;3
149113;30029;3
149113;149114;3
149113;264696;3
149113;264698;3
149113;553016;3
149205;15280;3
149205;29666;3
149205;155364;4
149205;178367;4
149392;146296;3
149417;223138;3
150003;445755;3
150090;114323;3
150090;196092;3
150090;412699;3
150090;424021;3
150090;664987;3
150120;156421;4
150120;186562;8
150120;245776;6
150120;260929;3
150120;265361;3
150120;419472;3
150120;509546;3
150120;519302;4
150120;649733;4
150227;4788;3
150227;32799;3
150227;80899;4
150640;34706;3
150640;176747;3
150640;264020;3
150841;497341;4
150882;29200;3
150882;172191;4
151849;30360;3
151859;3846;3
151859;15126;3
152091;60219;3
152091;122826;4
152091;150825;3
152091;170884;3
152091;170885;3
152091;181716;3
152091;181718;3
152091;196114;3
152091;200881;3
152091;235539;3
152091;477600;3
152128;177565;3
152330;168438;3
152330;493870;3
152477;26090;3
152477;413658;4
152581;154174;3
152602;10944;3
152602;217739;3
152753;163842;3
152753;542750;3
152824;43981;3
152824;237828;5
153155;176747;3
153203;182484;4
153203;610552;3
153439;65922;3
153439;67691;3
153439;109223;3
153439;137049;3
153665;20645;4
153665;154313;3
153665;163842;4
153665;167286;4
153665;168176;3
153665;194347;4
153665;213268;3
153667;104803;3
153667;142259;3
153667;208389;3
153667;402746;3
153766;154462;4
153766;497200;3
153766;628477;4
153843;117459;3
153843;142259;3
153843;238561;3
153969;79200;6
153969;206103;3
153969;231213;6
153969;439161;4
154167;191623;3
154313;24377;3
154313;34488;3
154313;48180;3
154313;59017;3
154313;95676;5
154313;124415;4
154313;163842;4
154313;179078;4
154334;100516;3
154334;190484;3
154334;205678;3
154334;231665;3
154349;454754;3
154594;139606;3
154594;173062;5
154594;173064;4
154594;203266;3
154594;243766;3
154611;243753;3
154611;724660;3
155247;9742;3
155247;98600;3
155364;7542;3
155364;14454;3
155364;100662;3
155364;194347;3
155768;19543;3
155768;186562;4
155768;265054;4
156118;105088;3
156118;164427;4
156118;263708;3
156421;15919;3
156421;64436;3
156421;128682;3
156421;163747;3
156421;229975;4
156421;246155;3
156438;150127;3
156438;189038;3
156438;265054;3
156438;411861;3
156670;458132;3
157085;259580;3
157085;501736;4
157085;548810;3
157177;11732;3
158004;3146;3
158004;23848;3
158004;25190;3
158004;81795;4
158004;93267;4
158004;162038;3
158004;164428;5
158004;455870;3
158073;1193;3
158073;1196;3
158147;215740;4
160534;189940;3
160726;237828;3
160997;178003;7
160997;201688;5
161980;575956;3
162038;14454;5
162038;18066;5
162038;34515;4
162038;81795;5
162038;90259;5
162038;164427;5
162038;177190;7
162038;209499;4
162483;14017;3
162567;1795;3
162567;10339;3
162567;32396;3
162567;74472;3
162567;127600;3
163572;56270;3
163584;37644;3
163747;19543;3
163747;28239;3
163747;145660;3
163747;163749;3
163747;165328;3
163747;225919;5
163747;250625;3
163747;260929;3
163747;262747;3
163747;265329;3
163747;265386;4
163752;165328;3
163842;23848;4
163842;95676;4
163842;143957;3
163842;179078;5
163871;21549;3
163893;114323;3
163991;146296;3
163991;198809;4
163991;203288;3
163991;429347;3
163991;439661;7
163991;512986;4
163991;539470;3
163991;544255;3
164272;19543;3
164272;165300;3
164272;225921;3
164272;226049;4
164272;230332;3
164272;238084;3
164272;254624;3
164426;3088;3
164427;25190;3
164427;27868;3
164427;34515;3
164427;177190;4
164427;588862;4
164428;14454;4
164428;74472;3
164428;115090;3
164428;189311;3
164761;261;3
164826;171707;3
165291;17122;4
165293;244709;3
165297;8102;3
165297;34741;3
165300;17122;3
165300;128682;3
165300;226049;3
165300;240852;3
165300;252391;4
165300;260929;4
165300;260930;3
165300;265360;3
165300;417322;3
165300;694066;4
165327;6226;3
165327;169764;4
165327;174296;6
165327;183629;4
165327;219390;3
165327;225921;4
165327;231217;3
165327;260929;5
165327;638222;4
165926;71069;3
166230;434398;3
166868;200536;3
166868;663828;3
166868;670896;3
166868;685708;3
166933;15633;3
166933;33229;3
166933;124415;3
166933;484106;3
166933;700957;3
166933;838641;3
167135;427384;3
167210;235992;3
167210;783931;3
167280;505305;3
167286;134594;3
167286;209045;5
167286;221227;3
167286;230090;3
167286;454039;6
167313;91531;3
168176;441585;3
168176;548511;3
168176;665139;3
168176;732526;3
168225;71069;4
168225;97604;5
168225;199818;5
168225;214881;4
168225;240075;5
168225;258115;4
168225;260317;4
168391;15126;5
168391;17585;3
168391;21412;3
168391;29200;3
168391;89764;3
168391;186707;3
168405;19590;3
168441;73510;3
168441;409347;3
168588;124415;4
168588;143957;4
168588;224481;4
168651;5653;3
168651;6350;3
168651;11671;3
168651;12243;3
168651;20175;4
168651;21450;3
168651;38680;3
168651;85297;3
168651;105088;3
168651;114115;3
168651;131067;3
168651;133997;3
168651;144404;3
169084;27235;3
169084;150273;3
169084;172747;3
169084;178584;3
169231;64531;3
169231;534692;3
169765;169764;3
169765;227979;3
169765;260929;3
170178;81833;5
170178;98600;4
170178;197563;4
170178;243151;4
170178;248314;5
170178;444264;5
170178;533681;4
170178;554214;5
170178;592825;5
170178;671372;4
170884;60219;4
170884;122826;3
170884;150825;3
170884;170885;4
170884;181716;4
170884;181718;3
170884;189940;3
170884;196114;4
170884;200881;3
170884;235539;4
170884;477597;3
170884;477600;4
171124;207673;3
171162;23848;4
171162;168588;3
171354;215086;3
171707;17804;3
171707;79186;3
171707;137529;3
171873;10551;3
171873;237828;3
171873;412699;3
171899;178367;3
171899;436215;6
171909;18158;3
171909;240852;4
172028;196939;3
172191;104802;3
172191;154313;3
172191;201688;3
172191;202607;5
172191;222638;3
172191;230090;4
172191;233004;3
172191;239683;4
172269;172272;3
172278;10774;4
172278;12216;3
172278;15280;3
172278;21353;3
172278;26090;3
172278;132633;3
172545;117247;3
172545;138350;3
172545;401761;3
172545;457892;3
172545;457893;3
172545;457894;3
172564;213589;3
172900;126111;3
172900;174573;3
172909;180594;3
172909;493188;3
173062;173064;7
173064;243766;4
173064;244434;3
173450;11882;3
173457;174090;3
173457;190134;3
173524;536;3
173524;104836;3
173524;194788;3
173524;201688;3
173524;213268;4
173524;408668;3
173610;1422;3
173610;92546;3
173610;525421;3
173613;20011;3
173613;164427;3
173613;552776;3
174089;211329;3
174089;211343;3
174090;41551;3
174573;126111;3
174573;201122;3
174843;459730;3
176087;34734;3
176087;184916;4
176087;200805;3
176087;204191;3
176087;397652;3
176087;427384;4
176088;176747;3
176088;457831;3
176836;544;3
176836;21360;3
176836;63506;3
176836;64908;3
176836;92546;3
177190;14454;5
177190;18066;4
177190;27868;3
177190;81795;4
177190;90259;4
177190;115090;3
177190;209499;3
177190;263708;3
177358;630;3
177358;27374;3
177565;518444;3
177753;102905;3
178003;33229;4
178003;124415;4
178123;61881;4
178123;95676;5
178123;98332;6
178123;125478;3
178123;162038;3
178123;209499;3
178123;218041;4
178123;256444;2
178123;263708;6
178123;550218;3
178312;222366;5
178312;222417;3
178312;250166;3
178312;440633;3
178739;215399;4
178901;103366;3
178901;160997;3
178901;202607;3
179078;20645;3
179078;29200;3
179078;89764;3
179078;103366;3
179078;186707;3
179078;250924;3
179078;459730;4
179331;247461;3
179547;45707;3
179676;6527;3
180154;97604;3
180594;114323;3
180594;185664;3
180594;241327;3
181467;16467;3
181467;20645;3
181467;186104;5
181467;192077;3
181716;60219;4
181716;122826;3
181716;150825;3
181716;170885;5
181716;181718;3
181716;196114;4
181716;200881;3
181716;235539;4
181716;477597;3
181716;477600;4
181931;96744;3
181931;188943;3
181931;261433;5
182484;143957;3
182484;194347;3
182484;197757;3
182484;407255;3
182484;610552;3
182490;91503;3
182525;184620;3
182525;195695;3
182843;228005;3
182843;641618;4
182843;664814;3
183065;33229;3
183065;65974;3
183065;124415;4
183065;134594;3
183065;142259;3
183139;127611;3
183594;185664;3
183594;568798;4
183625;72763;3
183629;150120;3
183629;192773;3
183629;193544;4
183629;228083;5
183629;243032;3
183629;245776;4
184343;218373;3
184689;7566;3
184689;105159;3
184689;167286;3
184689;454039;4
184834;201429;3
184834;432039;4
185507;5894;3
185507;6233;3
185507;9805;3
185507;12216;4
185507;20011;3
185507;26400;3
185507;28479;3
185507;44393;3
185507;45707;3
185507;71069;3
185507;73144;3
185507;76190;3
185507;97604;3
185507;100516;3
185507;113821;3
185664;115060;5
185664;170178;3
185664;188076;3
185664;215084;3
185664;216771;3
185664;241327;3
185692;32943;3
185804;89703;3
185996;99899;3
185996;119454;3
185996;170178;3
185996;197563;3
185996;444264;4
185996;554214;3
185996;583611;3
185996;592825;3
186058;102364;3
186058;255574;3
186085;103366;3
186085;443053;3
186091;178003;3
186091;241855;3
186104;192077;4
186562;128681;4
186562;140079;3
186562;174296;4
186562;193544;6
186562;242530;4
186562;424830;4
186706;106402;3
186706;186707;7
186706;192255;5
186707;15126;4
186707;48110;4
